station_name;station_id;visibility_distance;visibility_distance_quality;wind_direction;wind_direction_quality;wind_speed_avg;wind_speed_avg_quality;wind_speed_sign;wind_speed_max;wind_speed_max_quality;wind_speed_max_sign;precipitation_amount;precipitation_amount_quality;temperature_ground;temperature_ground_quality;temperature_air;temperature_air_quality;humidity;humidity_quality;time
ARSENEV;4433331;98;0;280;0;4;0;;7;0;;;5;-0.7;0;-3.7;0;34;0;1987-03-02 09:00:00
ARSENEV;4433331;98;0;270;0;2;0;;6;0;;;5;0.1;0;-5.2;0;44;0;1987-03-02 06:00:00
ARSENEV;4433331;97;0;230;0;2;0;;5;0;;;5;-15;0;-13.9;0;86;0;1987-03-02 03:00:00
ARSENEV;4433331;;5;230;0;3;0;;5;0;;0;0;-18;0;-14.2;0;93;0;1987-03-02 00:00:00
ARSENEV;4433331;;5;0;0;0;0;;1;0;;;5;-13.7;0;-12.7;0;99;0;1987-03-01 21:00:00
ARSENEV;4433331;;5;0;0;0;0;;1;0;;;5;-12.2;0;-12;0;94;0;1987-03-01 18:00:00
ARSENEV;4433331;;5;0;0;0;0;;2;0;;;5;-11.5;0;-10.9;0;90;0;1987-03-01 15:00:00
ARSENEV;4433331;98;0;310;0;1;0;;5;0;;0;0;-9.5;0;-8.6;0;62;0;1987-03-01 12:00:00
ARSENEV;4433331;98;0;320;0;3;0;;6;0;;;5;-3.4;0;-7.2;0;58;0;1987-03-01 09:00:00
ARSENEV;4433331;98;0;200;0;2;0;;3;0;;;5;-4.4;0;-8;0;55;0;1987-03-01 06:00:00
ARSENEV;4433331;97;0;240;0;1;0;;3;0;;;5;-15.4;0;-16.2;0;91;0;1987-03-01 03:00:00
ARSENEV;4433331;;5;0;0;0;0;;2;0;;1.3;0;-20;0;-20.2;0;92;0;1987-03-01 00:00:00
ARSENEV;4433331;;5;0;0;0;0;;3;0;;;5;-28;0;-21.3;0;90;0;1987-02-28 21:00:00
ARSENEV;4433331;;5;0;0;0;0;;3;0;;;5;-25.5;0;-19.3;0;89;0;1987-02-28 18:00:00
ARSENEV;4433331;;5;230;0;2;0;;3;0;;;5;-24.6;0;-17.3;0;71;0;1987-02-28 15:00:00
ARSENEV;4433331;97;0;0;0;0;0;;4;0;;0;0;-10.9;0;-9.7;0;75;0;1987-02-28 12:00:00
ARSENEV;4433331;96;0;270;0;2;0;;5;0;;;5;-4.5;0;-9.2;0;64;0;1987-02-28 09:00:00
ARSENEV;4433331;98;0;260;0;1;0;;4;0;;;5;-4.7;0;-12.4;0;65;0;1987-02-28 06:00:00
ARSENEV;4433331;97;0;240;0;2;0;;4;0;;;5;-16;0;-18.5;0;89;0;1987-02-28 03:00:00
ARSENEV;4433331;;5;0;0;0;0;;2;0;;;5;-26.5;0;-21;0;92;0;1987-02-28 00:00:00
ARSENEV;4433331;;5;330;0;5;0;;8;0;;;5;-10.8;0;-12.5;0;90;0;1987-02-27 21:00:00
ARSENEV;4433331;;5;310;0;3;0;;9;0;;;5;-10.8;0;-11.9;0;89;0;1987-02-27 18:00:00
ARSENEV;4433331;;5;330;0;4;0;;9;0;;;5;-11;0;-11.8;0;89;0;1987-02-27 15:00:00
ARSENEV;4433331;98;0;270;0;1;0;;6;0;;0;0;-15.3;0;-10.3;0;53;0;1987-02-27 12:00:00
ARSENEV;4433331;97;0;280;0;3;0;;7;0;;;5;-1.5;0;-7.4;0;44;0;1987-02-27 09:00:00
ARSENEV;4433331;97;0;350;0;4;0;;8;0;;;5;-9.5;0;-10.6;0;56;0;1987-02-27 06:00:00
ARSENEV;4433331;97;0;330;0;5;0;;9;0;;;5;-10.5;0;-13;0;76;0;1987-02-27 03:00:00
ARSENEV;4433331;;5;330;0;5;0;;9;0;;1.3;0;-11.9;0;-13.3;0;90;0;1987-02-27 00:00:00
ARSENEV;4433331;;5;300;0;5;0;;8;0;;;5;-13.3;0;-13.4;0;94;0;1987-02-26 21:00:00
ARSENEV;4433331;;5;280;0;2;0;;7;0;;;5;-16.3;0;-13.9;0;90;0;1987-02-26 18:00:00
ARSENEV;4433331;;5;290;0;3;0;;6;0;;;5;-15.7;0;-13.1;0;90;0;1987-02-26 15:00:00
ARSENEV;4433331;95;0;320;0;4;0;;8;0;;4.4;0;-10.8;0;-12.5;0;84;0;1987-02-26 12:00:00
ARSENEV;4433331;95;0;300;0;6;0;;9;0;;;5;-9;0;-12.6;0;90;0;1987-02-26 09:00:00
ARSENEV;4433331;95;0;300;0;6;0;;10;0;;;5;-8.9;0;-12.3;0;90;0;1987-02-26 06:00:00
ARSENEV;4433331;95;0;300;0;5;0;;9;0;;;5;-11.7;0;-13.6;0;92;0;1987-02-26 03:00:00
ARSENEV;4433331;;5;300;0;4;0;;9;0;;2.4;0;-13.9;0;-14;0;94;0;1987-02-26 00:00:00
ARSENEV;4433331;;5;100;0;1;0;;3;0;;;5;-10.7;0;-7.5;0;84;0;1987-03-11 21:00:00
ARSENEV;4433331;;5;240;0;1;0;;3;0;;;5;-13.9;0;-8;0;70;0;1987-03-11 18:00:00
ARSENEV;4433331;;5;0;0;0;0;;2;0;;;5;-13.6;0;-11.4;0;66;0;1987-03-11 15:00:00
ARSENEV;4433331;98;0;300;0;2;0;;5;0;;0;0;-5.9;0;-2.7;0;58;0;1987-03-11 12:00:00
ARSENEV;4433331;98;0;330;0;1;0;;5;0;;;5;1.5;0;-2.2;0;56;0;1987-03-11 09:00:00
ARSENEV;4433331;98;0;250;0;3;0;;5;0;;;5;0.6;0;-3.1;0;66;0;1987-03-11 06:00:00
ARSENEV;4433331;96;0;240;0;1;0;;3;0;;;5;-7;0;-9;0;95;0;1987-03-11 03:00:00
ARSENEV;4433331;;5;220;0;1;0;;2;0;;0.9;0;-11;0;-9.5;0;97;0;1987-03-11 00:00:00
ARSENEV;4433331;;5;0;0;0;0;;3;0;;;5;-21.3;0;-17.8;0;76;0;1987-03-10 21:00:00
ARSENEV;4433331;;5;80;0;1;0;;4;0;;;5;-18.6;0;-16.2;0;71;0;1987-03-10 18:00:00
ARSENEV;4433331;;5;320;0;3;0;;5;0;;;5;-14.3;0;-10.6;0;64;0;1987-03-10 15:00:00
ARSENEV;4433331;98;0;120;0;1;0;;5;0;;;5;-5;0;-5.1;0;49;0;1987-03-10 12:00:00
ARSENEV;4433331;98;0;40;0;2;0;;6;0;;;5;0.2;0;-3.6;0;43;0;1987-03-10 09:00:00
ARSENEV;4433331;98;0;310;0;2;0;;3;0;;;5;-1;0;-6.1;0;48;0;1987-03-10 06:00:00
ARSENEV;4433331;98;0;240;0;3;0;;5;0;;;5;-14.5;0;-14.3;0;78;0;1987-03-10 03:00:00
ARSENEV;4433331;;5;210;0;2;0;;5;0;;;5;-21.8;0;-19.2;0;90;0;1987-03-10 00:00:00
ARSENEV;4433331;;5;30;0;2;0;;5;0;;;5;-13.1;0;-8.8;0;53;0;1987-03-09 21:00:00
ARSENEV;4433331;;5;30;0;2;0;;7;0;;;5;-9.3;0;-6.6;0;44;0;1987-03-09 18:00:00
ARSENEV;4433331;;5;70;0;5;0;;7;0;;;5;-7;0;-5.9;0;49;0;1987-03-09 15:00:00
ARSENEV;4433331;98;0;340;0;3;0;;10;0;;0.4;0;-9.4;0;-5.8;0;54;0;1987-03-09 12:00:00
ARSENEV;4433331;96;0;310;0;4;0;;9;0;;;5;-3.5;0;-5;0;73;0;1987-03-09 09:00:00
ARSENEV;4433331;95;0;230;0;1;0;;4;0;;;5;-1.2;0;-6;0;81;0;1987-03-09 06:00:00
ARSENEV;4433331;98;0;240;0;2;0;;4;0;;;5;-10;0;-9.8;0;81;0;1987-03-09 03:00:00
ARSENEV;4433331;;5;0;0;0;0;;3;0;;;5;-16.6;0;-13.9;0;86;0;1987-03-09 00:00:00
ARSENEV;4433331;;5;80;0;1;0;;4;0;;;5;-20.9;0;-18.2;0;77;0;1987-03-08 21:00:00
ARSENEV;4433331;;5;20;0;1;0;;4;0;;;5;-18.2;0;-17;0;71;0;1987-03-08 18:00:00
ARSENEV;4433331;;5;240;0;2;0;;6;0;;;5;-16.5;0;-14.1;0;66;0;1987-03-08 15:00:00
ARSENEV;4433331;98;0;310;0;2;0;;4;0;;;5;-4.6;0;-3.7;0;45;0;1987-03-08 12:00:00
ARSENEV;4433331;98;0;310;0;2;0;;4;0;;;5;1.6;0;-0.9;0;38;0;1987-03-08 09:00:00
ARSENEV;4433331;98;0;230;0;2;0;;5;0;;;5;-0.5;0;-4.9;0;52;0;1987-03-08 06:00:00
ARSENEV;4433331;98;0;240;0;3;0;;5;0;;;5;-14.7;0;-16.3;0;83;0;1987-03-08 03:00:00
ARSENEV;4433331;;5;240;0;3;0;;6;0;;;5;-23.1;0;-18.8;0;92;0;1987-03-08 00:00:00
ARSENEV;4433331;;5;120;0;1;0;;5;0;;;5;-22.8;0;-19.6;0;90;0;1987-03-07 21:00:00
ARSENEV;4433331;;5;0;0;0;0;;4;0;;;5;-21.4;0;-18.9;0;86;0;1987-03-07 18:00:00
ARSENEV;4433331;;5;80;0;1;0;;3;0;;;5;-19.9;0;-17;0;74;0;1987-03-07 15:00:00
ARSENEV;4433331;98;0;10;0;2;0;;4;0;;;5;-9;0;-5.8;0;42;0;1987-03-07 12:00:00
ARSENEV;4433331;98;0;230;0;1;0;;4;0;;;5;1.5;0;-4.6;0;39;0;1987-03-07 09:00:00
ARSENEV;4433331;98;0;340;0;1;0;;4;0;;;5;-0.2;0;-7.2;0;44;0;1987-03-07 06:00:00
ARSENEV;4433331;97;0;0;0;0;0;;5;0;;;5;-16.2;0;-16.5;0;77;0;1987-03-07 03:00:00
ARSENEV;4433331;;5;200;0;1;0;;4;0;;;5;-24.2;0;-20.9;0;90;0;1987-03-07 00:00:00
ARSENEV;4433331;;5;310;0;3;0;;9;0;;;5;-15;0;-14.3;0;67;0;1987-03-06 21:00:00
ARSENEV;4433331;;5;360;0;2;0;;7;0;;;5;-13;0;-13.1;0;84;0;1987-03-06 18:00:00
ARSENEV;4433331;;5;330;0;2;0;;5;0;;;5;-13.5;0;-11.2;0;67;0;1987-03-06 15:00:00
ARSENEV;4433331;97;0;270;0;3;0;;9;0;;0;0;-12;0;-9.2;0;49;0;1987-03-06 12:00:00
ARSENEV;4433331;97;0;300;0;5;0;;9;0;;;5;-4.7;0;-8.4;0;48;0;1987-03-06 09:00:00
ARSENEV;4433331;97;0;310;0;4;0;;9;0;;;5;-6.3;0;-11.3;0;69;0;1987-03-06 06:00:00
ARSENEV;4433331;97;0;220;0;4;0;;6;0;;;5;-12.3;0;-15.2;0;77;0;1987-03-06 03:00:00
ARSENEV;4433331;;5;240;0;2;0;;7;0;;0.3;0;-16.8;0;-16.2;0;65;0;1987-03-06 00:00:00
ARSENEV;4433331;;5;280;0;2;0;;4;0;;;5;-8;0;-4.9;0;68;0;1987-03-05 21:00:00
ARSENEV;4433331;;5;230;0;1;0;;3;0;;;5;-7;0;-6;0;66;0;1987-03-05 18:00:00
ARSENEV;4433331;;5;280;0;1;0;;2;0;;;5;-7;0;-4;0;57;0;1987-03-05 15:00:00
ARSENEV;4433331;98;0;360;0;3;0;;8;0;;;5;-11.7;0;-9.3;0;45;0;1987-03-05 12:00:00
ARSENEV;4433331;99;0;330;0;4;0;;8;0;;;5;-3;0;-7.4;0;35;0;1987-03-05 09:00:00
ARSENEV;4433331;99;0;310;0;4;0;;10;0;;;5;-2.1;0;-8.2;0;40;0;1987-03-05 06:00:00
ARSENEV;4433331;98;0;330;0;6;0;;9;0;;;5;-8.5;0;-9.9;0;62;0;1987-03-05 03:00:00
ARSENEV;4433331;;5;300;0;6;0;;9;0;;0;0;-10.9;0;-7.9;0;64;0;1987-03-05 00:00:00
ARSENEV;4433331;;5;230;0;2;0;;6;0;;;5;0;0;0.5;0;98;0;1987-03-18 21:00:00
ARSENEV;4433331;;5;260;0;1;0;;6;0;;;5;-0.5;0;2.4;0;72;0;1987-03-18 18:00:00
ARSENEV;4433331;;5;220;0;5;0;;6;0;;;5;-1;0;2.5;0;73;0;1987-03-18 15:00:00
ARSENEV;4433331;98;0;220;0;1;0;;3;0;;0.6;0;2;0;1.9;0;67;0;1987-03-18 12:00:00
ARSENEV;4433331;97;0;230;0;2;0;;6;0;;;5;2;0;2.2;0;66;0;1987-03-18 09:00:00
ARSENEV;4433331;97;0;240;0;2;0;;6;0;;;5;1.2;0;1.1;0;79;0;1987-03-18 06:00:00
ARSENEV;4433331;96;0;240;0;3;0;;5;0;;;5;1;0;1;0;98;0;1987-03-18 03:00:00
ARSENEV;4433331;96;0;240;0;2;0;;4;0;;1.3;0;-0.5;0;0.2;0;96;0;1987-03-18 00:00:00
ARSENEV;4433331;;5;230;0;1;0;;4;0;;;5;-12.5;0;-8.7;0;44;0;1987-03-17 21:00:00
ARSENEV;4433331;;5;210;0;1;0;;4;0;;;5;-11.7;0;-8.1;0;41;0;1987-03-17 18:00:00
ARSENEV;4433331;;5;135;0;4;0;;5;0;;;5;-8.4;0;-4.8;0;36;0;1987-03-17 15:00:00
ARSENEV;4433331;98;0;200;0;3;0;;6;0;;;5;-1.4;0;4;0;62;0;1987-03-17 12:00:00
ARSENEV;4433331;98;0;200;0;3;0;;6;0;;;5;0.6;0;5.2;0;51;0;1987-03-17 09:00:00
ARSENEV;4433331;98;0;240;0;2;0;;3;0;;;5;-1.2;0;1.6;0;50;0;1987-03-17 06:00:00
ARSENEV;4433331;98;0;230;0;1;0;;3;0;;;5;-3.4;0;-7.5;0;76;0;1987-03-17 03:00:00
ARSENEV;4433331;;5;210;0;1;0;;4;0;;;5;-9.8;0;-11.7;0;77;0;1987-03-17 00:00:00
ARSENEV;4433331;;5;230;0;4;0;;7;0;;;5;-12.5;0;-10.4;0;45;0;1987-03-16 21:00:00
ARSENEV;4433331;;5;260;0;5;0;;8;0;;;5;-11.8;0;-8.7;0;36;0;1987-03-16 18:00:00
ARSENEV;4433331;;5;280;0;4;0;;9;0;;;5;-11.7;0;-8.1;0;38;0;1987-03-16 15:00:00
ARSENEV;4433331;98;0;290;0;2;0;;8;0;;;5;-2.5;0;-0.1;0;28;0;1987-03-16 12:00:00
ARSENEV;4433331;98;0;300;0;6;0;;9;0;;;5;2;0;0.1;0;27;0;1987-03-16 09:00:00
ARSENEV;4433331;98;0;290;0;6;0;;10;0;;;5;0.6;0;-2.5;0;34;0;1987-03-16 06:00:00
ARSENEV;4433331;98;0;260;0;2;0;;8;0;;;5;-6;0;-7;0;42;0;1987-03-16 03:00:00
ARSENEV;4433331;;5;205;0;2;0;;7;0;;;5;-15.7;0;-10.9;0;50;0;1987-03-16 00:00:00
ARSENEV;4433331;;5;250;0;4;0;;8;0;;;5;-14.7;0;-11.5;0;53;0;1987-03-15 21:00:00
ARSENEV;4433331;;5;290;0;6;0;;8;0;;;5;-12.6;0;-9.1;0;46;0;1987-03-15 18:00:00
ARSENEV;4433331;;5;240;0;2;0;;8;0;;;5;-10.6;0;-12;0;60;0;1987-03-15 15:00:00
ARSENEV;4433331;98;0;270;0;7;0;;11;0;;;5;-8;0;-4.8;0;27;0;1987-03-15 12:00:00
ARSENEV;4433331;98;0;280;0;6;0;;12;0;;;5;-1.4;0;-3.6;0;30;0;1987-03-15 09:00:00
ARSENEV;4433331;98;0;280;0;7;0;;11;0;;;5;-1.7;0;-5;0;35;0;1987-03-15 06:00:00
ARSENEV;4433331;98;0;270;0;6;0;;10;0;;;5;-10;0;-8.4;0;42;0;1987-03-15 03:00:00
ARSENEV;4433331;;5;250;0;4;0;;7;0;;;5;-15;0;-11.5;0;54;0;1987-03-15 00:00:00
ARSENEV;4433331;;5;240;0;2;0;;9;0;;;5;-9.9;0;-7;0;48;0;1987-03-14 21:00:00
ARSENEV;4433331;;5;320;0;3;0;;9;0;;;5;-3.4;0;-3.2;0;70;0;1987-03-14 18:00:00
ARSENEV;4433331;;5;235;0;3;0;;7;0;;;5;-2.6;0;-2.4;0;96;0;1987-03-14 15:00:00
ARSENEV;4433331;98;0;330;0;4;0;;9;0;;;5;-7.8;0;-5.1;0;54;0;1987-03-14 12:00:00
ARSENEV;4433331;98;0;320;0;5;0;;8;0;;;5;-4.4;0;-3;0;30;0;1987-03-14 09:00:00
ARSENEV;4433331;98;0;250;0;2;0;;3;0;;;5;-0.2;0;-3.1;0;36;0;1987-03-14 06:00:00
ARSENEV;4433331;98;0;240;0;1;0;;2;0;;;5;-8.2;0;-9.1;0;70;0;1987-03-14 03:00:00
ARSENEV;4433331;;5;0;0;0;0;;5;0;;1.7;0;-18.5;0;-13.2;0;74;0;1987-03-14 00:00:00
ARSENEV;4433331;;5;240;0;3;0;;7;0;;;5;-0.5;0;1;0;77;0;1987-03-13 21:00:00
ARSENEV;4433331;;5;220;0;3;0;;7;0;;;5;-1.5;0;1;0;64;0;1987-03-13 18:00:00
ARSENEV;4433331;;5;240;0;5;0;;9;0;;;5;-1;0;2;0;59;0;1987-03-13 15:00:00
ARSENEV;4433331;95;0;300;0;3;0;;8;0;;5.1;0;-0.2;0;-0.4;0;98;0;1987-03-13 12:00:00
ARSENEV;4433331;97;0;210;0;2;0;;8;0;;;5;1.1;0;2.1;0;96;0;1987-03-13 09:00:00
ARSENEV;4433331;97;0;240;0;3;0;;4;0;;;5;1.3;0;1.9;0;100;0;1987-03-13 06:00:00
ARSENEV;4433331;95;0;30;0;2;0;;3;0;;;5;0;0;0.2;0;96;0;1987-03-13 03:00:00
ARSENEV;4433331;;5;250;0;2;0;;6;0;;0;0;-1;0;-0.1;0;98;0;1987-03-13 00:00:00
ARSENEV;4433331;;5;290;0;1;0;;2;0;;;5;-13.5;0;-13.2;0;99;0;1987-03-12 21:00:00
ARSENEV;4433331;;5;240;0;1;0;;4;0;;;5;-16.1;0;-14.4;0;93;0;1987-03-12 18:00:00
ARSENEV;4433331;;5;70;0;3;0;;4;0;;;5;-12;0;-11;0;90;0;1987-03-12 15:00:00
ARSENEV;4433331;97;0;210;0;5;0;;9;0;;;5;0.5;0;2.6;0;57;0;1987-03-12 12:00:00
ARSENEV;4433331;97;0;245;0;6;0;;9;0;;;5;3.5;0;3.1;0;54;0;1987-03-12 09:00:00
ARSENEV;4433331;97;0;215;0;1;0;;4;0;;;5;1.6;0;0.6;0;58;0;1987-03-12 06:00:00
ARSENEV;4433331;97;0;300;0;1;0;;3;0;;;5;-8.5;0;-8.1;0;87;0;1987-03-12 03:00:00
ARSENEV;4433331;;5;230;0;2;0;;3;0;;;5;-17.3;0;-13.7;0;99;0;1987-03-12 00:00:00
ARSENEV;4433331;;5;310;0;4;0;;8;0;;;5;-3.6;0;-8;0;90;0;1987-03-25 21:00:00
ARSENEV;4433331;;5;310;0;3;0;;7;0;;;5;-1.3;0;-6.5;0;89;0;1987-03-25 18:00:00
ARSENEV;4433331;;5;360;0;2;0;;8;0;;;5;-1.5;0;-5.4;0;90;0;1987-03-25 15:00:00
ARSENEV;4433331;98;0;300;0;4;0;;11;0;;0;0;-7.3;0;-5.6;0;37;0;1987-03-25 12:00:00
ARSENEV;4433331;98;0;315;0;5;0;;11;0;;;5;-0.4;0;-4.9;0;29;0;1987-03-25 09:00:00
ARSENEV;4433331;98;0;320;0;4;0;;9;0;;;5;-0.2;0;-7;0;34;0;1987-03-25 06:00:00
ARSENEV;4433331;97;0;320;0;4;0;;9;0;;;5;-5.5;0;-9.6;0;66;0;1987-03-25 03:00:00
ARSENEV;4433331;96;0;320;0;4;0;;9;0;;4;0;-4;0;-9.5;0;69;0;1987-03-25 00:00:00
ARSENEV;4433331;;5;20;0;1;0;;3;0;;;5;-0.3;0;-0.5;0;88;0;1987-03-24 21:00:00
ARSENEV;4433331;;5;230;0;2;0;;3;0;;;5;-0.1;0;-0.8;0;94;0;1987-03-24 18:00:00
ARSENEV;4433331;;5;210;0;1;0;;2;0;;;5;0.2;0;0.7;0;75;0;1987-03-24 15:00:00
ARSENEV;4433331;97;0;10;0;3;0;;6;0;;0;0;-1.5;0;-2.6;0;63;0;1987-03-24 12:00:00
ARSENEV;4433331;98;0;50;0;4;0;;8;0;;;5;-0.7;0;-2.3;0;68;0;1987-03-24 09:00:00
ARSENEV;4433331;97;0;50;0;5;0;;9;0;;;5;-1.5;0;-2.8;0;86;0;1987-03-24 06:00:00
ARSENEV;4433331;97;0;70;0;4;0;;8;0;;;5;-1.1;0;-1.7;0;86;0;1987-03-24 03:00:00
ARSENEV;4433331;97;0;40;0;3;0;;4;0;;;5;0;0;-0.2;0;86;0;1987-03-24 00:00:00
ARSENEV;4433331;;5;0;0;0;0;;3;0;;;5;-4.4;0;-4.5;0;81;0;1987-03-23 21:00:00
ARSENEV;4433331;;5;0;0;0;0;;3;0;;;5;-3.4;0;-4.5;0;81;0;1987-03-23 18:00:00
ARSENEV;4433331;;5;210;0;2;0;;4;0;;;5;-0.7;0;-0.1;0;45;0;1987-03-23 15:00:00
ARSENEV;4433331;98;0;290;0;1;0;;4;0;;;5;3.1;0;3.6;0;52;0;1987-03-23 12:00:00
ARSENEV;4433331;98;0;280;0;2;0;;5;0;;;5;11.8;0;5.3;0;45;0;1987-03-23 09:00:00
ARSENEV;4433331;98;0;0;0;0;0;;4;0;;;5;5.1;0;3.1;0;43;0;1987-03-23 06:00:00
ARSENEV;4433331;98;0;310;0;1;0;;3;0;;;5;0.2;0;-1.2;0;69;0;1987-03-23 03:00:00
ARSENEV;4433331;98;0;220;0;1;0;;3;0;;;5;-4.8;0;-5.4;0;95;0;1987-03-23 00:00:00
ARSENEV;4433331;;5;210;0;1;0;;2;0;;;5;-5.5;0;-9.5;0;82;0;1987-03-22 21:00:00
ARSENEV;4433331;;5;210;0;2;0;;4;0;;;5;-4.3;0;-7.6;0;70;0;1987-03-22 18:00:00
ARSENEV;4433331;;5;120;0;3;0;;6;0;;;5;-2;0;-4.1;0;48;0;1987-03-22 15:00:00
ARSENEV;4433331;98;0;100;0;1;0;;4;0;;;5;0.5;0;3.6;0;26;0;1987-03-22 12:00:00
ARSENEV;4433331;98;0;340;0;2;0;;4;0;;;5;3.8;0;3.2;0;29;0;1987-03-22 09:00:00
ARSENEV;4433331;98;0;270;0;1;0;;3;0;;;5;2.1;0;-2.1;0;54;0;1987-03-22 06:00:00
ARSENEV;4433331;98;0;240;0;2;0;;3;0;;;5;-1;0;-7.9;0;78;0;1987-03-22 03:00:00
ARSENEV;4433331;98;0;220;0;1;0;;4;0;;;5;-6.5;0;-11.2;0;86;0;1987-03-22 00:00:00
ARSENEV;4433331;;5;270;0;4;0;;9;0;;;5;-1.4;0;-1.2;0;98;0;1987-03-21 21:00:00
ARSENEV;4433331;;5;215;0;3;0;;9;0;;;5;-0.6;0;0.9;0;62;0;1987-03-21 18:00:00
ARSENEV;4433331;;5;260;0;2;0;;10;0;;;5;-0.5;0;3.6;0;43;0;1987-03-21 15:00:00
ARSENEV;4433331;99;0;60;0;3;0;;6;0;;;5;0.7;0;-0.3;0;35;0;1987-03-21 12:00:00
ARSENEV;4433331;99;0;340;0;1;0;;4;0;;;5;12;0;0.9;0;37;0;1987-03-21 09:00:00
ARSENEV;4433331;99;0;260;0;3;0;;6;0;;;5;4.5;0;-0.2;0;39;0;1987-03-21 06:00:00
ARSENEV;4433331;98;0;280;0;3;0;;7;0;;;5;-3.5;0;-3.4;0;50;0;1987-03-21 03:00:00
ARSENEV;4433331;97;0;275;0;3;0;;7;0;;3.2;0;-4;0;-3.6;0;83;0;1987-03-21 00:00:00
ARSENEV;4433331;;5;0;0;0;0;;3;0;;;5;-6.7;0;-2.1;0;85;0;1987-03-20 21:00:00
ARSENEV;4433331;;5;0;0;0;0;;2;0;;;5;-4.5;0;-1.3;0;84;0;1987-03-20 18:00:00
ARSENEV;4433331;;5;230;0;2;0;;3;0;;;5;-2.5;0;1.9;0;57;0;1987-03-20 15:00:00
ARSENEV;4433331;98;0;200;0;5;0;;10;0;;;5;1.5;0;5.4;0;39;0;1987-03-20 12:00:00
ARSENEV;4433331;98;0;205;0;6;0;;9;0;;;5;7.7;0;8.1;0;30;0;1987-03-20 09:00:00
ARSENEV;4433331;98;0;320;0;1;0;;4;0;;;5;6.4;0;6.2;0;42;0;1987-03-20 06:00:00
ARSENEV;4433331;97;0;10;0;2;0;;3;0;;;5;0.3;0;-0.1;0;68;0;1987-03-20 03:00:00
ARSENEV;4433331;98;0;0;0;0;0;;2;0;;;5;-7.6;0;-4.4;0;93;0;1987-03-20 00:00:00
ARSENEV;4433331;;5;90;0;1;0;;3;0;;;5;-7.9;0;-7.2;0;96;0;1987-03-19 21:00:00
ARSENEV;4433331;;5;240;0;2;0;;3;0;;;5;-5.8;0;-4.9;0;93;0;1987-03-19 18:00:00
ARSENEV;4433331;;5;100;0;1;0;;2;0;;;5;-3.4;0;-2;0;90;0;1987-03-19 15:00:00
ARSENEV;4433331;97;0;220;0;1;0;;6;0;;;5;-0.5;0;4.2;0;52;0;1987-03-19 12:00:00
ARSENEV;4433331;97;0;320;0;2;0;;4;0;;;5;2.5;0;5.5;0;56;0;1987-03-19 09:00:00
ARSENEV;4433331;97;0;275;0;1;0;;4;0;;;5;2.7;0;1.1;0;70;0;1987-03-19 06:00:00
ARSENEV;4433331;97;0;285;0;1;0;;3;0;;;5;-1.6;0;-3.6;0;88;0;1987-03-19 03:00:00
ARSENEV;4433331;98;0;210;0;2;0;;4;0;;;5;-8.2;0;-7;0;91;0;1987-03-19 00:00:00
ARSENEV;4433331;;5;240;0;3;0;;7;0;;;5;-5.1;0;-4.4;0;65;0;1987-04-01 21:00:00
ARSENEV;4433331;;5;230;0;3;0;;6;0;;;5;-4.5;0;-3.9;0;75;0;1987-04-01 18:00:00
ARSENEV;4433331;;5;270;0;2;0;;5;0;;;5;-2.8;0;-2.8;0;84;0;1987-04-01 15:00:00
ARSENEV;4433331;98;0;250;0;4;0;;8;0;;;5;0.4;0;1.3;0;56;0;1987-04-01 12:00:00
ARSENEV;4433331;98;0;320;0;6;0;;12;0;;;5;7.3;0;3.2;0;53;0;1987-04-01 09:00:00
ARSENEV;4433331;98;0;220;0;4;0;;9;0;;;5;7;0;3.2;0;48;0;1987-04-01 06:00:00
ARSENEV;4433331;98;0;240;0;4;0;;7;0;;;5;-0.5;0;-1.8;0;55;0;1987-04-01 03:00:00
ARSENEV;4433331;98;0;230;0;3;0;;5;0;;0;0;-6.7;0;-5.5;0;67;0;1987-04-01 00:00:00
ARSENEV;4433331;;5;230;0;3;0;;5;0;;;5;-11.8;0;-13.4;0;58;0;1987-03-31 21:00:00
ARSENEV;4433331;;5;230;0;1;0;;3;0;;;5;-11;0;-14;0;71;0;1987-03-31 18:00:00
ARSENEV;4433331;;5;270;0;1;0;;8;0;;;5;-8;0;-8.8;0;38;0;1987-03-31 15:00:00
ARSENEV;4433331;97;0;230;0;3;0;;13;0;;0;0;-1;0;-2;0;84;0;1987-03-31 12:00:00
ARSENEV;4433331;98;0;300;0;6;0;;11;0;;;5;3.2;0;1;0;28;0;1987-03-31 09:00:00
ARSENEV;4433331;98;0;240;0;3;0;;7;0;;;5;-6.4;0;-1.1;0;34;0;1987-03-31 06:00:00
ARSENEV;4433331;98;0;235;0;3;0;;7;0;;;5;-1.7;0;-8;0;50;0;1987-03-31 03:00:00
ARSENEV;4433331;98;0;240;0;4;0;;6;0;;;5;-13.3;0;-14.6;0;66;0;1987-03-31 00:00:00
ARSENEV;4433331;;5;55;0;3;0;;6;0;;;5;-2.5;0;-2.8;0;50;0;1987-03-30 21:00:00
ARSENEV;4433331;;5;0;0;0;0;;3;0;;;5;-1.5;0;-1.8;0;53;0;1987-03-30 18:00:00
ARSENEV;4433331;;5;315;0;1;0;;4;0;;;5;-1;0;-1.2;0;45;0;1987-03-30 15:00:00
ARSENEV;4433331;98;0;350;0;4;0;;9;0;;;5;-4.5;0;-7.4;0;30;0;1987-03-30 12:00:00
