station_name;station_id;visibility_distance;visibility_distance_quality;wind_direction;wind_direction_quality;wind_speed_avg;wind_speed_avg_quality;wind_speed_sign;wind_speed_max;wind_speed_max_quality;wind_speed_max_sign;precipitation_amount;precipitation_amount_quality;temperature_ground;temperature_ground_quality;temperature_air;temperature_air_quality;humidity;humidity_quality;time
CHEKUND;5093231;99;0;336;0;1;0;;3;0;;0;0;2.5;0;-1.2;0;49;0;2016-04-08 09:00:00
CHEKUND;5093231;99;0;237;0;1;0;;7;0;;;5;10.7;0;-0.7;0;41;0;2016-04-08 06:00:00
CHEKUND;5093231;99;0;230;0;3;0;;8;0;;;5;7.4;0;-0.9;0;40;0;2016-04-08 03:00:00
CHEKUND;5093231;99;0;224;0;4;0;;8;0;;;5;0.3;0;-2.7;0;63;0;2016-04-08 00:00:00
CHEKUND;5093231;99;0;42;0;3;0;;6;0;;;5;-0.1;0;1.9;0;55;0;2016-04-07 21:00:00
CHEKUND;5093231;;5;50;0;3;0;;5;0;;;5;-0.1;0;-0.2;0;64;0;2016-04-07 18:00:00
CHEKUND;5093231;;5;117;0;1;0;;2;0;;;5;-0.1;0;-3.4;0;77;0;2016-04-07 15:00:00
CHEKUND;5093231;;5;0;0;0;0;;5;0;;;5;-0.1;0;0.9;0;54;0;2016-04-07 12:00:00
CHEKUND;5093231;97;0;226;0;2;0;;12;0;;3.7;0;1.1;0;1.2;0;91;0;2016-04-07 09:00:00
CHEKUND;5093231;96;0;196;0;2;0;;10;0;;;5;0.6;0;2.1;0;94;0;2016-04-07 06:00:00
CHEKUND;5093231;99;0;181;0;2;0;;11;0;;;5;0.2;0;4.1;0;80;0;2016-04-07 03:00:00
CHEKUND;5093231;99;0;167;0;5;0;;11;0;;;5;0.4;0;4.8;0;73;0;2016-04-07 00:00:00
CHEKUND;5093231;99;0;173;0;1;0;;7;0;;0;0;2;0;4.4;0;77;0;2016-04-20 21:00:00
CHEKUND;5093231;;5;189;0;2;0;;8;0;;;5;2;0;6.4;0;58;0;2016-04-20 18:00:00
CHEKUND;5093231;;5;197;0;2;0;;7;0;;;5;1.7;0;6;0;57;0;2016-04-20 15:00:00
CHEKUND;5093231;;5;0;0;0;0;;6;0;;;5;1.7;0;4.6;0;58;0;2016-04-20 12:00:00
CHEKUND;5093231;99;0;319;0;3;0;;7;0;;7.7;0;5.1;0;5.3;0;68;0;2016-04-20 09:00:00
CHEKUND;5093231;97;0;229;0;1;0;;4;0;;;5;6.9;0;4.4;0;91;0;2016-04-20 06:00:00
CHEKUND;5093231;96;0;0;0;0;0;;3;0;;;5;6.7;0;5;0;87;0;2016-04-20 03:00:00
CHEKUND;5093231;98;0;190;0;1;0;;6;0;;;5;5;0;4.6;0;84;0;2016-04-20 00:00:00
CHEKUND;5093231;99;0;0;0;0;0;;2;0;;;5;-0.8;0;-5.5;0;77;0;2016-04-19 21:00:00
CHEKUND;5093231;;5;232;0;1;0;;3;0;;;5;-0.4;0;-5.5;0;80;0;2016-04-19 18:00:00
CHEKUND;5093231;;5;93;0;1;0;;2;0;;;5;-0.1;0;-5.4;0;75;0;2016-04-19 15:00:00
CHEKUND;5093231;;5;171;0;1;0;;4;0;;;5;0.3;0;-1.7;0;60;0;2016-04-19 12:00:00
CHEKUND;5093231;99;0;189;0;2;0;;9;0;;;5;8.5;0;8.9;0;41;0;2016-04-19 09:00:00
CHEKUND;5093231;99;0;191;0;3;0;;11;0;;;5;14.8;0;11.6;0;31;0;2016-04-19 06:00:00
CHEKUND;5093231;99;0;224;0;1;0;;4;0;;;5;13.1;0;10.6;0;29;0;2016-04-19 03:00:00
CHEKUND;5093231;99;0;271;0;1;0;;2;0;;;5;0.6;0;6.5;0;46;0;2016-04-19 00:00:00
CHEKUND;5093231;99;0;0;0;0;0;;1;0;;;5;-0.9;0;-5.6;0;81;0;2016-04-18 21:00:00
CHEKUND;5093231;;5;0;0;0;0;;4;0;;;5;-0.5;0;-5.7;0;81;0;2016-04-18 18:00:00
CHEKUND;5093231;;5;54;0;3;0;;4;0;;;5;-0.1;0;-1.4;0;53;0;2016-04-18 15:00:00
CHEKUND;5093231;;5;62;0;3;0;;8;0;;;5;0;0;1.6;0;49;0;2016-04-18 12:00:00
CHEKUND;5093231;99;0;35;0;2;0;;7;0;;;5;8.9;0;10.8;0;15;0;2016-04-18 09:00:00
CHEKUND;5093231;99;0;8;0;4;0;;9;0;;;5;15.3;0;10.9;0;17;0;2016-04-18 06:00:00
CHEKUND;5093231;99;0;5;0;4;0;;7;0;;;5;14.8;0;9.3;0;24;0;2016-04-18 03:00:00
CHEKUND;5093231;99;0;39;0;2;0;;5;0;;;5;0.7;0;4.8;0;36;0;2016-04-18 00:00:00
CHEKUND;5093231;99;0;149;0;1;0;;1;0;;;5;-1.1;0;-6.7;0;89;0;2016-04-17 21:00:00
CHEKUND;5093231;;5;283;0;1;0;;2;0;;;5;-0.6;0;-5.8;0;84;0;2016-04-17 18:00:00
CHEKUND;5093231;;5;0;0;0;0;;3;0;;;5;-0.1;0;-5.2;0;81;0;2016-04-17 15:00:00
CHEKUND;5093231;;5;51;0;2;0;;5;0;;;5;0.3;0;0.4;0;48;0;2016-04-17 12:00:00
CHEKUND;5093231;99;0;44;0;4;0;;10;0;;;5;7.4;0;8.3;0;26;0;2016-04-17 09:00:00
CHEKUND;5093231;99;0;35;0;4;0;;9;0;;;5;16.3;0;11.8;0;22;0;2016-04-17 06:00:00
CHEKUND;5093231;99;0;46;0;4;0;;8;0;;;5;14.4;0;9.5;0;32;0;2016-04-17 03:00:00
CHEKUND;5093231;99;0;312;0;2;0;;3;0;;;5;0.5;0;1;0;63;0;2016-04-17 00:00:00
CHEKUND;5093231;99;0;0;0;0;0;;2;0;;;5;-1;0;-6.7;0;94;0;2016-04-16 21:00:00
CHEKUND;5093231;;5;185;0;1;0;;3;0;;;5;-0.4;0;-5.8;0;95;0;2016-04-16 18:00:00
CHEKUND;5093231;;5;226;0;1;0;;4;0;;;5;-0.1;0;-3;0;87;0;2016-04-16 15:00:00
CHEKUND;5093231;;5;50;0;2;0;;5;0;;;5;1.5;0;1.3;0;62;0;2016-04-16 12:00:00
CHEKUND;5093231;99;0;44;0;3;0;;7;0;;;5;9.5;0;8.8;0;23;0;2016-04-16 09:00:00
CHEKUND;5093231;99;0;33;0;3;0;;7;0;;;5;18.2;0;10.8;0;21;0;2016-04-16 06:00:00
CHEKUND;5093231;99;0;346;0;3;0;;5;0;;;5;15.3;0;7.7;0;31;0;2016-04-16 03:00:00
CHEKUND;5093231;99;0;118;0;1;0;;4;0;;;5;0.6;0;2.5;0;66;0;2016-04-16 00:00:00
CHEKUND;5093231;99;0;222;0;1;0;;1;0;;0.6;0;-0.4;0;-4.2;0;97;0;2016-04-15 21:00:00
CHEKUND;5093231;;5;170;0;1;0;;2;0;;;5;-0.2;0;-4.6;0;97;0;2016-04-15 18:00:00
CHEKUND;5093231;;5;241;0;1;0;;2;0;;;5;0;0;-2.1;0;97;0;2016-04-15 15:00:00
CHEKUND;5093231;;5;41;0;1;0;;4;0;;;5;2.4;0;0.6;0;94;0;2016-04-15 12:00:00
CHEKUND;5093231;99;0;35;0;2;0;;7;0;;;5;7.1;0;7.1;0;40;0;2016-04-15 09:00:00
CHEKUND;5093231;99;0;293;0;2;0;;6;0;;;5;15.5;0;9;0;30;0;2016-04-15 06:00:00
CHEKUND;5093231;99;0;36;0;2;0;;6;0;;;5;13.1;0;5.9;0;57;0;2016-04-15 03:00:00
CHEKUND;5093231;99;0;332;0;1;0;;2;0;;;5;0.3;0;1.3;0;83;0;2016-04-15 00:00:00
CHEKUND;5093231;99;0;0;0;0;0;;1;0;;;5;-0.2;0;-3.6;0;97;0;2016-04-14 21:00:00
CHEKUND;5093231;;5;0;0;0;0;;3;0;;;5;-0.1;0;-2.6;0;97;0;2016-04-14 18:00:00
CHEKUND;5093231;;5;0;0;0;0;;3;0;;;5;-0.1;0;-1.6;0;91;0;2016-04-14 15:00:00
CHEKUND;5093231;;5;60;0;1;0;;4;0;;;5;2.6;0;1.3;0;75;0;2016-04-14 12:00:00
CHEKUND;5093231;99;0;201;0;2;0;;5;0;;0;0;7.7;0;3.9;0;74;0;2016-04-14 09:00:00
CHEKUND;5093231;99;0;275;0;2;0;;6;0;;;5;14.6;0;7.3;0;49;0;2016-04-14 06:00:00
CHEKUND;5093231;99;0;307;0;2;0;;3;0;;;5;17.7;0;6.7;0;59;0;2016-04-14 03:00:00
CHEKUND;5093231;99;0;289;0;1;0;;3;0;;;5;0.7;0;0.3;0;84;0;2016-04-14 00:00:00
CHEKUND;5093231;99;0;209;0;2;0;;6;0;;;5;-0.3;0;0.4;0;64;0;2016-04-27 21:00:00
CHEKUND;5093231;;5;214;0;1;0;;6;0;;;5;-0.2;0;0.4;0;65;0;2016-04-27 18:00:00
CHEKUND;5093231;;5;219;0;2;0;;5;0;;;5;-0.3;0;2.3;0;57;0;2016-04-27 15:00:00
CHEKUND;5093231;;5;217;0;2;0;;5;0;;;5;3.2;0;6.1;0;43;0;2016-04-27 12:00:00
CHEKUND;5093231;99;0;309;0;2;0;;7;0;;;5;10.7;0;12.8;0;23;0;2016-04-27 09:00:00
CHEKUND;5093231;99;0;319;0;3;0;;7;0;;;5;23.1;0;14.7;0;23;0;2016-04-27 06:00:00
CHEKUND;5093231;99;0;319;0;2;0;;7;0;;;5;24.5;0;13.2;0;24;0;2016-04-27 03:00:00
CHEKUND;5093231;99;0;219;0;2;0;;6;0;;;5;13;0;8.1;0;34;0;2016-04-27 00:00:00
CHEKUND;5093231;99;0;0;0;0;0;;2;0;;;5;-0.1;0;-0.3;0;94;0;2016-04-26 21:00:00
CHEKUND;5093231;;5;52;0;2;0;;6;0;;;5;-0.3;0;-0.6;0;90;0;2016-04-26 18:00:00
CHEKUND;5093231;;5;52;0;3;0;;4;0;;;5;0.9;0;1.5;0;82;0;2016-04-26 15:00:00
CHEKUND;5093231;;5;53;0;1;0;;4;0;;;5;3.1;0;2.9;0;74;0;2016-04-26 12:00:00
CHEKUND;5093231;99;0;266;0;1;0;;5;0;;0;0;9.7;0;9;0;35;0;2016-04-26 09:00:00
CHEKUND;5093231;99;0;345;0;1;0;;6;0;;;5;14.6;0;10.1;0;28;0;2016-04-26 06:00:00
CHEKUND;5093231;99;0;271;0;2;0;;4;0;;;5;11.3;0;5.4;0;59;0;2016-04-26 03:00:00
CHEKUND;5093231;99;0;252;0;2;0;;3;0;;;5;14.1;0;3.2;0;74;0;2016-04-26 00:00:00
CHEKUND;5093231;99;0;0;0;0;0;;2;0;;;5;-0.3;0;-3;0;90;0;2016-04-25 21:00:00
CHEKUND;5093231;;5;40;0;1;0;;3;0;;;5;-0.5;0;-5.3;0;91;0;2016-04-25 18:00:00
CHEKUND;5093231;;5;0;0;0;0;;4;0;;;5;-0.1;0;-2.7;0;85;0;2016-04-25 15:00:00
CHEKUND;5093231;;5;52;0;2;0;;5;0;;;5;1.4;0;1.7;0;58;0;2016-04-25 12:00:00
CHEKUND;5093231;99;0;170;0;1;0;;5;0;;0;0;8.7;0;7.6;0;52;0;2016-04-25 09:00:00
CHEKUND;5093231;99;0;360;0;3;0;;8;0;;;5;14.9;0;7.7;0;47;0;2016-04-25 06:00:00
CHEKUND;5093231;99;0;37;0;4;0;;8;0;;;5;11.7;0;6.1;0;61;0;2016-04-25 03:00:00
CHEKUND;5093231;99;0;31;0;2;0;;5;0;;;5;0.2;0;2.8;0;66;0;2016-04-25 00:00:00
CHEKUND;5093231;99;0;183;0;1;0;;5;0;;1.2;0;-0.2;0;-1.8;0;98;0;2016-04-24 21:00:00
CHEKUND;5093231;;5;221;0;1;0;;3;0;;;5;-0.1;0;-0.1;0;97;0;2016-04-24 18:00:00
CHEKUND;5093231;;5;245;0;1;0;;2;0;;;5;1;0;0.9;0;95;0;2016-04-24 15:00:00
CHEKUND;5093231;;5;203;0;1;0;;4;0;;;5;2.7;0;2.1;0;94;0;2016-04-24 12:00:00
CHEKUND;5093231;99;0;344;0;2;0;;5;0;;;5;9.1;0;8.4;0;31;0;2016-04-24 09:00:00
CHEKUND;5093231;99;0;244;0;3;0;;5;0;;;5;21;0;10.5;0;25;0;2016-04-24 06:00:00
CHEKUND;5093231;99;0;227;0;2;0;;7;0;;;5;17.8;0;8.2;0;41;0;2016-04-24 03:00:00
CHEKUND;5093231;99;0;229;0;3;0;;5;0;;;5;13.6;0;2.7;0;82;0;2016-04-24 00:00:00
CHEKUND;5093231;99;0;59;0;2;0;;6;0;;;5;0.7;0;1.3;0;87;0;2016-04-23 21:00:00
CHEKUND;5093231;;5;47;0;2;0;;5;0;;;5;-0.7;0;0.2;0;85;0;2016-04-23 18:00:00
CHEKUND;5093231;;5;34;0;1;0;;4;0;;;5;1;0;1.9;0;75;0;2016-04-23 15:00:00
CHEKUND;5093231;;5;119;0;3;0;;5;0;;;5;0.6;0;2;0;73;0;2016-04-23 12:00:00
CHEKUND;5093231;99;0;304;0;1;0;;8;0;;2.2;0;7.8;0;4.7;0;80;0;2016-04-23 09:00:00
CHEKUND;5093231;99;0;346;0;3;0;;4;0;;;5;13.9;0;7.6;0;55;0;2016-04-23 06:00:00
CHEKUND;5093231;99;0;265;0;2;0;;5;0;;;5;17.8;0;5.6;0;64;0;2016-04-23 03:00:00
CHEKUND;5093231;99;0;47;0;2;0;;5;0;;;5;8.9;0;4.6;0;64;0;2016-04-23 00:00:00
CHEKUND;5093231;99;0;63;0;4;0;;9;0;;2.1;0;2.2;0;2.9;0;89;0;2016-04-22 21:00:00
CHEKUND;5093231;;5;138;0;4;0;;9;0;;;5;3.8;0;4.5;0;89;0;2016-04-22 18:00:00
CHEKUND;5093231;;5;105;0;2;0;;11;0;;;5;4.9;0;8.8;0;55;0;2016-04-22 15:00:00
CHEKUND;5093231;;5;123;0;4;0;;12;0;;;5;6.3;0;11.7;0;44;0;2016-04-22 12:00:00
CHEKUND;5093231;99;0;161;0;2;0;;8;0;;;5;7.4;0;6.9;0;61;0;2016-04-22 09:00:00
CHEKUND;5093231;99;0;132;0;4;0;;10;0;;;5;10.4;0;8.9;0;55;0;2016-04-22 06:00:00
CHEKUND;5093231;99;0;99;0;5;0;;9;0;;;5;10;0;7.4;0;65;0;2016-04-22 03:00:00
CHEKUND;5093231;99;0;158;0;2;0;;6;0;;;5;4.4;0;6.1;0;76;0;2016-04-22 00:00:00
CHEKUND;5093231;99;0;0;0;0;0;;2;0;;;5;-0.9;0;-4.6;0;96;0;2016-04-21 21:00:00
CHEKUND;5093231;;5;0;0;0;0;;4;0;;;5;-0.5;0;-3.3;0;95;0;2016-04-21 18:00:00
CHEKUND;5093231;;5;216;0;1;0;;4;0;;;5;-0.2;0;-1.1;0;95;0;2016-04-21 15:00:00
CHEKUND;5093231;;5;219;0;2;0;;7;0;;;5;-0.5;0;2.2;0;82;0;2016-04-21 12:00:00
CHEKUND;5093231;99;0;118;0;3;0;;8;0;;;5;8.7;0;13.7;0;32;0;2016-04-21 09:00:00
CHEKUND;5093231;99;0;41;0;4;0;;9;0;;;5;18.3;0;15.1;0;33;0;2016-04-21 06:00:00
CHEKUND;5093231;99;0;47;0;4;0;;7;0;;;5;14.2;0;8.4;0;55;0;2016-04-21 03:00:00
CHEKUND;5093231;95;0;38;0;3;0;;5;0;;;5;1;0;0.7;0;96;0;2016-04-21 00:00:00
CHEKUND;5093231;99;0;55;0;3;0;;7;0;;;5;3.8;0;7.5;0;52;0;2016-05-04 21:00:00
CHEKUND;5093231;;5;59;0;4;0;;8;0;;;5;3.3;0;7.9;0;56;0;2016-05-04 18:00:00
CHEKUND;5093231;;5;45;0;2;0;;3;0;;;5;2.9;0;4;0;75;0;2016-05-04 15:00:00
CHEKUND;5093231;;5;44;0;2;0;;5;0;;;5;5.1;0;7.5;0;59;0;2016-05-04 12:00:00
CHEKUND;5093231;99;0;66;0;6;0;;13;0;;;5;8.7;0;12.7;0;33;0;2016-05-04 09:00:00
CHEKUND;5093231;99;0;69;0;6;0;;12;0;;;5;14.8;0;16.2;0;27;0;2016-05-04 06:00:00
CHEKUND;5093231;99;0;52;0;6;0;;11;0;;;5;14.3;0;14.9;0;32;0;2016-05-04 03:00:00
CHEKUND;5093231;99;0;56;0;5;0;;9;0;;;5;9.5;0;11.4;0;41;0;2016-05-04 00:00:00
CHEKUND;5093231;99;0;0;0;0;0;;4;0;;0.4;0;0.3;0;1.7;0;96;0;2016-05-03 21:00:00
CHEKUND;5093231;;5;226;0;1;0;;4;0;;;5;0;0;1.2;0;95;0;2016-05-03 18:00:00
CHEKUND;5093231;;5;220;0;1;0;;5;0;;;5;-0.1;0;0.4;0;97;0;2016-05-03 15:00:00
CHEKUND;5093231;;5;218;0;1;0;;2;0;;;5;0.7;0;0.2;0;98;0;2016-05-03 12:00:00
CHEKUND;5093231;99;0;61;0;3;0;;6;0;;;5;11.1;0;12.9;0;42;0;2016-05-03 09:00:00
CHEKUND;5093231;99;0;356;0;3;0;;6;0;;;5;17.6;0;11.8;0;49;0;2016-05-03 06:00:00
CHEKUND;5093231;99;0;359;0;3;0;;6;0;;;5;18.5;0;9.8;0;58;0;2016-05-03 03:00:00
CHEKUND;5093231;99;0;56;0;3;0;;5;0;;;5;13.6;0;5.6;0;82;0;2016-05-03 00:00:00
CHEKUND;5093231;99;0;46;0;2;0;;4;0;;;5;2.9;0;5.5;0;50;0;2016-05-02 21:00:00
CHEKUND;5093231;;5;127;0;2;0;;5;0;;;5;1.6;0;4;0;56;0;2016-05-02 18:00:00
CHEKUND;5093231;;5;198;0;1;0;;5;0;;;5;1;0;6.7;0;46;0;2016-05-02 15:00:00
CHEKUND;5093231;;5;208;0;1;0;;3;0;;;5;3.7;0;5.9;0;47;0;2016-05-02 12:00:00
CHEKUND;5093231;94;0;0;0;0;0;;5;0;;15;0;0.2;0;0.2;0;97;0;2016-05-02 09:00:00
CHEKUND;5093231;95;0;38;0;3;0;;6;0;;;5;2.1;0;1.4;0;95;0;2016-05-02 06:00:00
CHEKUND;5093231;97;0;47;0;3;0;;5;0;;;5;3.2;0;2.6;0;94;0;2016-05-02 03:00:00
CHEKUND;5093231;99;0;179;0;1;0;;5;0;;;5;4.9;0;6.4;0;57;0;2016-05-02 00:00:00
CHEKUND;5093231;99;0;0;0;0;0;;3;0;;;5;-1.1;0;-3.4;0;80;0;2016-05-01 21:00:00
CHEKUND;5093231;;5;49;0;2;0;;4;0;;;5;-1.1;0;-3.8;0;64;0;2016-05-01 18:00:00
CHEKUND;5093231;;5;30;0;2;0;;4;0;;;5;-0.5;0;-1.1;0;49;0;2016-05-01 15:00:00
CHEKUND;5093231;;5;69;0;2;0;;7;0;;;5;0.4;0;4.7;0;29;0;2016-05-01 12:00:00
CHEKUND;5093231;99;0;63;0;2;0;;6;0;;;5;11.6;0;14.1;0;25;0;2016-05-01 09:00:00
CHEKUND;5093231;99;0;2;0;3;0;;6;0;;;5;20.3;0;14.3;0;26;0;2016-05-01 06:00:00
CHEKUND;5093231;99;0;344;0;3;0;;4;0;;;5;20.5;0;9.8;0;31;0;2016-05-01 03:00:00
CHEKUND;5093231;99;0;349;0;3;0;;4;0;;;5;5.6;0;4.4;0;41;0;2016-05-01 00:00:00
CHEKUND;5093231;99;0;58;0;3;0;;5;0;;;5;-0.5;0;0.4;0;67;0;2016-04-30 21:00:00
CHEKUND;5093231;;5;73;0;3;0;;7;0;;;5;-0.4;0;-0.9;0;74;0;2016-04-30 18:00:00
CHEKUND;5093231;;5;53;0;3;0;;7;0;;;5;-0.2;0;2.4;0;59;0;2016-04-30 15:00:00
CHEKUND;5093231;;5;29;0;1;0;;3;0;;;5;1.5;0;4.8;0;37;0;2016-04-30 12:00:00
CHEKUND;5093231;99;0;63;0;4;0;;7;0;;;5;9.9;0;11.6;0;15;0;2016-04-30 09:00:00
CHEKUND;5093231;99;0;32;0;2;0;;7;0;;;5;20.3;0;12.8;0;17;0;2016-04-30 06:00:00
CHEKUND;5093231;99;0;24;0;4;0;;8;0;;;5;18.4;0;10.2;0;29;0;2016-04-30 03:00:00
CHEKUND;5093231;99;0;7;0;3;0;;7;0;;;5;9.8;0;5.6;0;41;0;2016-04-30 00:00:00
CHEKUND;5093231;99;0;153;0;1;0;;2;0;;;5;-1.6;0;-3.6;0;81;0;2016-04-29 21:00:00
CHEKUND;5093231;;5;0;0;0;0;;2;0;;;5;-1.3;0;-6.2;0;88;0;2016-04-29 18:00:00
CHEKUND;5093231;;5;0;0;0;0;;3;0;;;5;-0.3;0;-3.1;0;73;0;2016-04-29 15:00:00
CHEKUND;5093231;;5;0;0;0;0;;8;0;;;5;-0.6;0;0.5;0;64;0;2016-04-29 12:00:00
CHEKUND;5093231;99;0;283;0;1;0;;7;0;;;5;13.1;0;12.4;0;21;0;2016-04-29 09:00:00
CHEKUND;5093231;99;0;81;0;3;0;;10;0;;;5;20.5;0;13.9;0;18;0;2016-04-29 06:00:00
CHEKUND;5093231;99;0;292;0;2;0;;4;0;;;5;22.2;0;9.1;0;34;0;2016-04-29 03:00:00
CHEKUND;5093231;99;0;338;0;2;0;;4;0;;;5;8.1;0;4.8;0;53;0;2016-04-29 00:00:00
CHEKUND;5093231;99;0;166;0;1;0;;3;0;;;5;-0.3;0;-0.2;0;70;0;2016-04-28 21:00:00
CHEKUND;5093231;;5;173;0;1;0;;3;0;;;5;-0.2;0;0.4;0;62;0;2016-04-28 18:00:00
CHEKUND;5093231;;5;0;0;0;0;;3;0;;;5;0.3;0;2.5;0;54;0;2016-04-28 15:00:00
CHEKUND;5093231;;5;355;0;1;0;;5;0;;;5;4;0;7;0;34;0;2016-04-28 12:00:00
CHEKUND;5093231;99;0;63;0;4;0;;12;0;;;5;7;0;10.9;0;21;0;2016-04-28 09:00:00
CHEKUND;5093231;99;0;44;0;4;0;;10;0;;;5;16.6;0;12.9;0;19;0;2016-04-28 06:00:00
CHEKUND;5093231;99;0;66;0;4;0;;11;0;;;5;17.1;0;11.7;0;24;0;2016-04-28 03:00:00
CHEKUND;5093231;99;0;48;0;3;0;;8;0;;;5;13.6;0;9.3;0;39;0;2016-04-28 00:00:00
CHEKUND;5093231;99;0;159;0;1;0;;3;0;;;5;2.7;0;4.4;0;77;0;2016-05-11 21:00:00
CHEKUND;5093231;;5;256;0;2;0;;4;0;;;5;1.3;0;5.1;0;69;0;2016-05-11 18:00:00
CHEKUND;5093231;;5;130;0;1;0;;4;0;;;5;2.4;0;7.2;0;47;0;2016-05-11 15:00:00
CHEKUND;5093231;;5;187;0;2;0;;6;0;;;5;6.4;0;14.1;0;25;0;2016-05-11 12:00:00
CHEKUND;5093231;99;0;225;0;3;0;;9;0;;;5;15.5;0;14.9;0;44;0;2016-05-11 09:00:00
CHEKUND;5093231;99;0;205;0;3;0;;9;0;;;5;23.6;0;20.8;0;29;0;2016-05-11 06:00:00
CHEKUND;5093231;99;0;196;0;3;0;;10;0;;;5;28.2;0;21;0;29;0;2016-05-11 03:00:00
CHEKUND;5093231;99;0;289;0;1;0;;3;0;;;5;21.5;0;16.2;0;43;0;2016-05-11 00:00:00
CHEKUND;5093231;99;0;0;0;0;0;;3;0;;;5;-0.3;0;0.8;0;66;0;2016-05-10 21:00:00
CHEKUND;5093231;;5;223;0;1;0;;3;0;;;5;-0.3;0;-0.3;0;67;0;2016-05-10 18:00:00
CHEKUND;5093231;;5;217;0;1;0;;3;0;;;5;0.5;0;2.7;0;57;0;2016-05-10 15:00:00
CHEKUND;5093231;;5;221;0;1;0;;2;0;;;5;4.3;0;5.6;0;43;0;2016-05-10 12:00:00
CHEKUND;5093231;99;0;226;0;2;0;;7;0;;;5;18.6;0;21.8;0;12;0;2016-05-10 09:00:00
CHEKUND;5093231;99;0;237;0;3;0;;7;0;;;5;28.1;0;20.9;0;14;0;2016-05-10 06:00:00
CHEKUND;5093231;99;0;243;0;2;0;;4;0;;;5;27.7;0;19.4;0;21;0;2016-05-10 03:00:00
CHEKUND;5093231;99;0;340;0;1;0;;2;0;;;5;15.7;0;10.6;0;39;0;2016-05-10 00:00:00
CHEKUND;5093231;99;0;0;0;0;0;;2;0;;;5;-0.3;0;-0.3;0;73;0;2016-05-09 21:00:00
CHEKUND;5093231;;5;30;0;1;0;;3;0;;;5;-2.8;0;-3.1;0;79;0;2016-05-09 18:00:00
CHEKUND;5093231;;5;174;0;1;0;;3;0;;;5;-0.8;0;-0.3;0;67;0;2016-05-09 15:00:00
CHEKUND;5093231;;5;36;0;2;0;;6;0;;;5;1.6;0;7.1;0;31;0;2016-05-09 12:00:00
CHEKUND;5093231;99;0;241;0;1;0;;4;0;;;5;17.4;0;19.2;0;13;0;2016-05-09 09:00:00
CHEKUND;5093231;99;0;334;0;1;0;;4;0;;;5;28.7;0;19;0;14;0;2016-05-09 06:00:00
CHEKUND;5093231;99;0;295;0;1;0;;5;0;;;5;28.4;0;14.3;0;19;0;2016-05-09 03:00:00
CHEKUND;5093231;99;0;7;0;3;0;;5;0;;;5;15.8;0;7.8;0;38;0;2016-05-09 00:00:00
CHEKUND;5093231;99;0;246;0;3;0;;4;0;;;5;-0.4;0;-0.3;0;56;0;2016-05-08 21:00:00
CHEKUND;5093231;;5;138;0;1;0;;7;0;;;5;-1.7;0;-1.2;0;51;0;2016-05-08 18:00:00
CHEKUND;5093231;;5;325;0;3;0;;12;0;;;5;-0.3;0;6.2;0;23;0;2016-05-08 15:00:00
CHEKUND;5093231;;5;340;0;5;0;;16;0;;;5;3.4;0;9.9;0;15;0;2016-05-08 12:00:00
CHEKUND;5093231;99;0;23;0;3;0;;6;0;;;5;15.3;0;15.7;0;19;0;2016-05-08 09:00:00
CHEKUND;5093231;99;0;332;0;1;0;;8;0;;;5;20.1;0;15;0;17;0;2016-05-08 06:00:00
CHEKUND;5093231;99;0;4;0;4;0;;9;0;;;5;17.9;0;13.8;0;21;0;2016-05-08 03:00:00
CHEKUND;5093231;99;0;258;0;2;0;;4;0;;;5;18.8;0;8.9;0;23;0;2016-05-08 00:00:00
CHEKUND;5093231;99;0;157;0;1;0;;2;0;;;5;4.3;0;4.7;0;67;0;2016-05-07 21:00:00
CHEKUND;5093231;;5;167;0;1;0;;2;0;;;5;4.4;0;4.4;0;72;0;2016-05-07 18:00:00
CHEKUND;5093231;;5;195;0;1;0;;2;0;;;5;5.6;0;5.8;0;70;0;2016-05-07 15:00:00
CHEKUND;5093231;;5;0;0;0;0;;2;0;;;5;7.6;0;7.1;0;64;0;2016-05-07 12:00:00
CHEKUND;5093231;99;0;333;0;6;0;;15;0;;;5;13.2;0;13.9;0;14;0;2016-05-07 09:00:00
CHEKUND;5093231;99;0;11;0;6;0;;13;0;;;5;18.7;0;15.5;0;16;0;2016-05-07 06:00:00
CHEKUND;5093231;99;0;359;0;4;0;;10;0;;;5;13;0;12.5;0;39;0;2016-05-07 03:00:00
CHEKUND;5093231;99;0;289;0;2;0;;4;0;;;5;12.3;0;8.5;0;54;0;2016-05-07 00:00:00
CHEKUND;5093231;99;0;213;0;1;0;;2;0;;;5;-0.1;0;1.1;0;78;0;2016-05-06 21:00:00
CHEKUND;5093231;;5;133;0;1;0;;2;0;;;5;-0.3;0;-2.6;0;90;0;2016-05-06 18:00:00
CHEKUND;5093231;;5;0;0;0;0;;5;0;;;5;0;0;1.4;0;73;0;2016-05-06 15:00:00
CHEKUND;5093231;;5;142;0;3;0;;5;0;;;5;3.6;0;3.9;0;60;0;2016-05-06 12:00:00
CHEKUND;5093231;99;0;17;0;1;0;;3;0;;;5;14;0;15.9;0;33;0;2016-05-06 09:00:00
CHEKUND;5093231;99;0;278;0;2;0;;3;0;;;5;22.9;0;17.8;0;29;0;2016-05-06 06:00:00
CHEKUND;5093231;99;0;250;0;2;0;;4;0;;;5;23;0;16.1;0;35;0;2016-05-06 03:00:00
