25.10.2017; 434   ; 433   ; 435   ; 2.00  ;29            ;
26.10.2017; 436   ; 435   ; 437   ; 1.80  ;29            ;
27.10.2017; 436   ; 435   ; 437   ; 2.00  ; 2            ;
28.10.2017; 434   ; 433   ; 435   ; 3.50  ; 2            ;
29.10.2017; 431   ; 431   ; 431   ; 3.00  ; 2            ;
30.10.2017; 431   ; 431   ; 431   ; 2.00  ; 2            ;
31.10.2017; 431   ; 431   ; 431   ; 2.00  ; 2            ;
01.11.2017; 431   ; 431   ; 431   ;       ; 2            ;
02.11.2017; 428   ; 425   ; 431   ;       ; 2            ;
03.11.2017; 428   ; 425   ; 431   ;       ; 2            ;
04.11.2017; 428   ; 425   ; 431   ;       ; 2            ;
05.11.2017; 428   ; 425   ; 431   ;       ; 2            ;
06.11.2017; 428   ; 425   ; 431   ;       ; 2            ;
07.11.2017; 428   ; 425   ; 431   ;       ; 2            ;
08.11.2017; 428   ; 425   ; 431   ;       ; 2            ;
09.11.2017; 428   ; 425   ; 431   ;       ; 2            ;
10.11.2017; 428   ; 425   ; 431   ;       ; 2            ;
11.11.2017; 428   ; 425   ; 431   ;       ;15            ;
12.11.2017; 428   ; 425   ; 431   ;       ;15            ;
13.11.2017; 428   ; 425   ; 431   ;       ;15            ;
14.11.2017; 428   ; 425   ; 431   ;       ;15            ;
15.11.2017; 428   ; 425   ; 431   ;       ;15            ;
16.11.2017; 428   ; 425   ; 431   ;       ;15            ;
17.11.2017; 428   ; 425   ; 431   ;       ;15            ;
18.11.2017; 428   ; 425   ; 431   ;       ;15            ;
19.11.2017; 428   ; 425   ; 431   ;       ;15            ;
20.11.2017; 428   ; 425   ; 431   ;       ;16            ;
21.11.2017; 428   ; 425   ; 431   ;       ;16            ;
22.11.2017; 428   ; 425   ; 431   ;       ;16            ;
23.11.2017; 428   ; 425   ; 431   ;       ;16            ;
24.11.2017; 428   ; 425   ; 431   ;       ;16            ;
25.11.2017; 428   ; 425   ; 431   ;       ;16            ;
26.11.2017; 428   ; 425   ; 431   ;       ;16            ;
27.11.2017; 420   ; 420   ; 420   ;       ;16            ;
28.11.2017; 410   ; 400   ; 420   ;       ;16            ;
29.11.2017; 400   ; 400   ; 400   ;       ;16            ;
30.11.2017; 400   ; 400   ; 400   ;       ;16            ;
01.12.2017; 407   ; 407   ; 407   ;       ;16            ;
02.12.2017; 407   ; 407   ; 407   ;       ;16            ;
03.12.2017; 407   ; 407   ; 407   ;       ;16            ;
04.12.2017; 407   ; 407   ; 407   ;       ;16            ;
05.12.2017; 407   ; 407   ; 407   ;       ;16            ;
06.12.2017; 413   ; 413   ; 413   ;       ;16            ;
07.12.2017; 413   ; 413   ; 413   ;       ;16            ;
08.12.2017; 413   ; 413   ; 413   ;       ;16            ;
09.12.2017; 413   ; 413   ; 413   ;       ;16            ;
10.12.2017; 413   ; 413   ; 413   ;       ;16            ;
11.12.2017; 413   ; 413   ; 413   ;       ;16            ;
12.12.2017; 417   ; 417   ; 417   ;       ;16            ;
13.12.2017; 417   ; 417   ; 417   ;       ;16            ;
14.12.2017; 417   ; 417   ; 417   ;       ;16            ;
15.12.2017; 417   ; 417   ; 417   ;       ;16            ;
16.12.2017; 417   ; 417   ; 417   ;       ;16            ;
17.12.2017; 417   ; 417   ; 417   ;       ;16            ;
18.12.2017; 417   ; 417   ; 417   ;       ;16            ;
19.12.2017; 417   ; 417   ; 417   ;       ;16            ;
20.12.2017; 417   ; 417   ; 417   ;       ;16            ;
21.12.2017; 417   ; 417   ; 417   ;       ;16            ;
22.12.2017; 417   ; 417   ; 417   ;       ;16            ;
23.12.2017; 417   ; 417   ; 417   ;       ;16            ;
24.12.2017; 417   ; 417   ; 417   ;       ;16            ;
25.12.2017; 417   ; 417   ; 417   ;       ;16            ;
26.12.2017; 417   ; 417   ; 417   ;       ;16            ;
27.12.2017; 417   ; 417   ; 417   ;       ;16            ;
28.12.2017; 417   ; 417   ; 417   ;       ;16            ;
29.12.2017; 417   ; 417   ; 417   ;       ;16            ;
30.12.2017; 417   ; 417   ; 417   ;       ;16            ;
31.12.2017; 417   ; 417   ; 417   ;       ;16            ;
